订单ID,商品ID,购买数量,单价,小计金额,是否退换货,退换货原因
ORD00000135,PRD000148,5,60.34,301.70000000000005,True,质量问题
ORD00000136,PRD000069,1,119.35,119.35,True,尺寸不合适
ORD00000136,PRD000064,5,144.21,721.0500000000001,True,尺寸不合适
ORD00000137,PRD000191,4,123.53,494.12,False,不喜欢
ORD00000137,PRD000151,2,68.96,137.92,False,质量问题
ORD00000137,PRD000054,2,135.25,270.5,False,质量问题
ORD00000137,PRD000162,1,149.44,149.44,False,质量问题
ORD00000137,PRD000142,5,201.28,1006.4,False,质量问题
ORD00000138,PRD000007,5,224.61,1123.0500000000002,True,尺寸不合适
ORD00000138,PRD000055,5,65.12,325.6,False,不喜欢
ORD00000138,PRD000124,3,76.91,230.73,False,质量问题
ORD00000138,PRD000092,1,25.93,25.93,True,不喜欢
ORD00000139,PRD000062,4,156.35,625.4,True,尺寸不合适
ORD00000139,PRD000123,5,33.53,167.65,False,不喜欢
ORD00000140,PRD000023,2,58.3,116.6,False,不喜欢
ORD00000140,PRD000193,5,36.48,182.39999999999998,False,质量问题
ORD00000140,PRD000162,4,149.44,597.76,False,质量问题
ORD00000140,PRD000176,5,26.1,130.5,False,不喜欢
ORD00000141,PRD000109,5,920.07,4600.35,False,不喜欢
ORD00000141,PRD000180,2,1616.64,3233.28,False,其他
ORD00000141,PRD000048,3,233.84,701.52,False,尺寸不合适
ORD00000142,PRD000146,4,190.35,761.4,False,尺寸不合适
ORD00000142,PRD000039,5,150.35,751.75,False,尺寸不合适
ORD00000142,PRD000156,2,90.81,181.62,False,不喜欢
ORD00000143,PRD000109,1,920.07,920.07,True,不喜欢
ORD00000143,PRD000082,3,83.92,251.76,True,质量问题
ORD00000143,PRD000053,2,285.0,570.0,False,质量问题
ORD00000143,PRD000182,5,64.72,323.6,True,不喜欢
ORD00000144,PRD000134,3,47.85,143.55,True,尺寸不合适
ORD00000144,PRD000169,2,150.15,300.3,True,质量问题
ORD00000144,PRD000082,5,83.92,419.6,True,质量问题
ORD00000144,PRD000188,3,429.49,1288.47,True,尺寸不合适
ORD00000144,PRD000157,5,93.78,468.9,True,尺寸不合适
ORD00000145,PRD000174,3,72.1,216.29999999999998,False,尺寸不合适
ORD00000145,PRD000122,5,114.65,573.25,False,质量问题
ORD00000145,PRD000074,1,168.28,168.28,True,尺寸不合适
ORD00000146,PRD000039,4,150.35,601.4,False,其他
ORD00000146,PRD000146,4,190.35,761.4,True,不喜欢
ORD00000146,PRD000088,1,94.31,94.31,False,尺寸不合适
ORD00000146,PRD000121,5,140.94,704.7,False,质量问题
ORD00000146,PRD000178,2,73.66,147.32,False,不喜欢
ORD00000147,PRD000005,2,386.1,772.2,False,不喜欢
ORD00000147,PRD000181,3,117.31,351.93,False,不喜欢
ORD00000147,PRD000081,4,23.57,94.28,True,质量问题
ORD00000147,PRD000107,3,66.62,199.86,True,质量问题
ORD00000147,PRD000135,2,1324.3,2648.6,False,尺寸不合适
ORD00000148,PRD000126,3,115.7,347.1,False,不喜欢
ORD00000148,PRD000002,4,250.5,1002.0,False,尺寸不合适
ORD00000149,PRD000070,1,176.38,176.38,True,其他
ORD00000149,PRD000186,3,35.24,105.72,False,尺寸不合适
ORD00000149,PRD000180,3,1616.64,4849.92,False,不喜欢
ORD00000150,PRD000026,4,121.65,486.6,False,质量问题
ORD00000150,PRD000154,4,15.4,61.6,True,其他
ORD00000150,PRD000049,5,98.52,492.59999999999997,True,尺寸不合适
ORD00000150,PRD000040,5,11.49,57.45,True,尺寸不合适
ORD00000150,PRD000023,1,58.3,58.3,True,不喜欢
ORD00000151,PRD000052,3,52.45,157.35000000000002,False,不喜欢
ORD00000151,PRD000015,3,1052.2,3156.6000000000004,False,尺寸不合适
ORD00000151,PRD000180,2,1616.64,3233.28,False,质量问题
ORD00000151,PRD000045,1,54.02,54.02,False,不喜欢
ORD00000152,PRD000091,4,26.02,104.08,True,质量问题
ORD00000152,PRD000031,4,139.58,558.32,True,不喜欢
ORD00000152,PRD000065,4,91.85,367.4,False,尺寸不合适
ORD00000153,PRD000052,5,52.45,262.25,False,不喜欢
ORD00000153,PRD000017,3,1849.98,5549.9400000000005,True,尺寸不合适
ORD00000153,PRD000037,4,89.07,356.28,False,尺寸不合适
ORD00000154,PRD000195,2,60.01,120.02,False,不喜欢
ORD00000154,PRD000089,2,131.26,262.52,True,质量问题
ORD00000154,PRD000185,2,427.11,854.22,False,尺寸不合适
ORD00000154,PRD000067,3,50.53,151.59,False,尺寸不合适
ORD00000154,PRD000198,4,2366.1,9464.4,False,质量问题
ORD00000155,PRD000061,5,415.92,2079.6,False,质量问题
ORD00000155,PRD000054,4,135.25,541.0,False,质量问题
ORD00000155,PRD000177,1,223.96,223.96,False,尺寸不合适
ORD00000156,PRD000055,3,65.12,195.36,False,质量问题
ORD00000157,PRD000183,4,64.11,256.44,False,质量问题
ORD00000157,PRD000180,5,1616.64,8083.200000000001,False,不喜欢
ORD00000158,PRD000135,1,1324.3,1324.3,False,尺寸不合适
ORD00000158,PRD000153,4,105.85,423.4,False,尺寸不合适
ORD00000158,PRD000139,5,467.89,2339.45,False,质量问题
ORD00000158,PRD000063,5,166.02,830.1,True,尺寸不合适
ORD00000158,PRD000146,2,190.35,380.7,False,质量问题
ORD00000159,PRD000008,4,29.07,116.28,False,尺寸不合适
ORD00000159,PRD000038,1,25.35,25.35,True,尺寸不合适
ORD00000159,PRD000048,4,233.84,935.36,False,尺寸不合适
ORD00000159,PRD000151,1,68.96,68.96,False,不喜欢
ORD00000159,PRD000039,5,150.35,751.75,False,尺寸不合适
ORD00000160,PRD000047,2,1342.8,2685.6,False,尺寸不合适
ORD00000160,PRD000130,3,323.79,971.3700000000001,True,尺寸不合适
ORD00000160,PRD000195,4,60.01,240.04,False,尺寸不合适
ORD00000161,PRD000067,2,50.53,101.06,False,质量问题
ORD00000161,PRD000084,1,94.31,94.31,False,尺寸不合适
ORD00000161,PRD000128,3,81.32,243.95999999999998,True,尺寸不合适
ORD00000161,PRD000024,5,85.85,429.25,False,尺寸不合适
ORD00000161,PRD000017,1,1849.98,1849.98,False,不喜欢
ORD00000162,PRD000076,3,65.41,196.23,False,质量问题
ORD00000163,PRD000057,2,232.45,464.9,False,质量问题
ORD00000164,PRD000129,4,182.45,729.8,False,质量问题
ORD00000164,PRD000068,5,864.38,4321.9,False,不喜欢
ORD00000164,PRD000166,4,61.79,247.16,False,尺寸不合适
ORD00000165,PRD000105,2,697.61,1395.22,False,尺寸不合适
ORD00000166,PRD000143,5,55.16,275.79999999999995,False,质量问题
ORD00000166,PRD000003,2,194.89,389.78,False,质量问题
ORD00000166,PRD000020,5,104.7,523.5,False,尺寸不合适
ORD00000166,PRD000099,5,44.44,222.2,False,尺寸不合适
ORD00000167,PRD000104,3,39.9,119.69999999999999,False,不喜欢
ORD00000167,PRD000089,3,131.26,393.78,False,尺寸不合适
ORD00000168,PRD000138,3,206.57,619.71,False,尺寸不合适
ORD00000168,PRD000181,1,117.31,117.31,False,不喜欢
ORD00000169,PRD000130,3,323.79,971.3700000000001,True,尺寸不合适
ORD00000169,PRD000026,2,121.65,243.3,False,质量问题
ORD00000170,PRD000181,1,117.31,117.31,True,质量问题
ORD00000170,PRD000017,4,1849.98,7399.92,False,不喜欢
ORD00000170,PRD000160,1,4855.63,4855.63,True,尺寸不合适
ORD00000170,PRD000137,4,66.82,267.28,False,质量问题
ORD00000171,PRD000186,3,35.24,105.72,True,质量问题
ORD00000171,PRD000088,4,94.31,377.24,True,质量问题
ORD00000171,PRD000127,4,73.97,295.88,True,质量问题
ORD00000172,PRD000038,4,25.35,101.4,False,质量问题
ORD00000172,PRD000195,4,60.01,240.04,True,尺寸不合适
ORD00000172,PRD000065,4,91.85,367.4,True,尺寸不合适
ORD00000173,PRD000131,3,212.0,636.0,False,不喜欢
ORD00000174,PRD000073,3,69.33,207.99,False,尺寸不合适
ORD00000174,PRD000170,2,3470.53,6941.06,False,其他
ORD00000175,PRD000150,1,91.04,91.04,False,不喜欢
ORD00000175,PRD000114,3,16.28,48.84,True,不喜欢
ORD00000175,PRD000089,2,131.26,262.52,False,质量问题
ORD00000176,PRD000173,2,4433.55,8867.1,True,质量问题
ORD00000176,PRD000078,3,2165.45,6496.349999999999,False,不喜欢
ORD00000176,PRD000011,4,14.89,59.56,True,不喜欢
ORD00000176,PRD000043,1,145.82,145.82,False,尺寸不合适
ORD00000177,PRD000073,2,69.33,138.66,False,不喜欢
ORD00000177,PRD000200,1,20.26,20.26,False,质量问题
ORD00000177,PRD000066,3,1170.97,3512.91,False,其他
ORD00000177,PRD000003,2,194.89,389.78,True,不喜欢
ORD00000177,PRD000157,5,93.78,468.9,False,尺寸不合适
ORD00000178,PRD000160,5,4855.63,24278.15,False,质量问题
ORD00000178,PRD000027,2,48.45,96.9,False,不喜欢
ORD00000179,PRD000034,5,266.68,1333.4,False,尺寸不合适
ORD00000179,PRD000053,3,285.0,855.0,False,尺寸不合适
ORD00000179,PRD000100,2,17.25,34.5,False,其他
ORD00000179,PRD000009,1,66.5,66.5,False,其他
ORD00000180,PRD000145,4,54.19,216.76,True,尺寸不合适
ORD00000180,PRD000158,3,286.26,858.78,False,不喜欢
ORD00000180,PRD000014,4,137.73,550.92,False,质量问题
ORD00000180,PRD000022,4,150.94,603.76,False,尺寸不合适
ORD00000181,PRD000009,5,66.5,332.5,False,不喜欢
ORD00000181,PRD000060,3,2837.29,8511.869999999999,False,尺寸不合适
ORD00000181,PRD000173,5,4433.55,22167.75,False,不喜欢
ORD00000181,PRD000096,2,81.71,163.42,False,质量问题
ORD00000181,PRD000147,2,99.28,198.56,False,质量问题
ORD00000182,PRD000164,3,149.61,448.83000000000004,False,质量问题
ORD00000183,PRD000197,4,4589.2,18356.8,True,尺寸不合适
ORD00000184,PRD000096,4,81.71,326.84,False,尺寸不合适
ORD00000185,PRD000061,2,415.92,831.84,False,尺寸不合适
ORD00000186,PRD000019,1,85.61,85.61,True,不喜欢
ORD00000186,PRD000067,1,50.53,50.53,True,尺寸不合适
ORD00000186,PRD000002,2,250.5,501.0,True,质量问题
ORD00000186,PRD000064,4,144.21,576.84,True,质量问题
ORD00000186,PRD000016,2,33.17,66.34,False,尺寸不合适
ORD00000187,PRD000035,3,311.41,934.23,True,质量问题
ORD00000187,PRD000110,2,311.48,622.96,True,质量问题
ORD00000188,PRD000173,1,4433.55,4433.55,False,质量问题
ORD00000188,PRD000092,1,25.93,25.93,False,质量问题
ORD00000189,PRD000088,5,94.31,471.55,True,不喜欢
ORD00000189,PRD000042,2,84.48,168.96,False,质量问题
ORD00000189,PRD000103,5,299.45,1497.25,False,不喜欢
ORD00000189,PRD000095,2,190.45,380.9,True,不喜欢
ORD00000190,PRD000125,4,68.29,273.16,False,质量问题
ORD00000190,PRD000146,3,190.35,571.05,False,不喜欢
ORD00000190,PRD000057,4,232.45,929.8,False,尺寸不合适
ORD00000190,PRD000048,5,233.84,1169.2,False,不喜欢
ORD00000191,PRD000185,4,427.11,1708.44,False,尺寸不合适
ORD00000191,PRD000186,4,35.24,140.96,False,质量问题
ORD00000191,PRD000171,3,74.82,224.45999999999998,False,质量问题
ORD00000191,PRD000140,2,175.78,351.56,False,质量问题
ORD00000192,PRD000132,1,22.12,22.12,True,不喜欢
ORD00000192,PRD000100,1,17.25,17.25,True,尺寸不合适
ORD00000192,PRD000141,1,30.89,30.89,False,不喜欢
ORD00000192,PRD000113,1,80.97,80.97,False,不喜欢
ORD00000193,PRD000097,5,74.34,371.70000000000005,True,质量问题
ORD00000193,PRD000009,5,66.5,332.5,False,不喜欢
ORD00000194,PRD000128,3,81.32,243.95999999999998,False,质量问题
ORD00000194,PRD000162,5,149.44,747.2,False,质量问题
ORD00000195,PRD000165,4,133.14,532.56,True,尺寸不合适
ORD00000195,PRD000067,2,50.53,101.06,True,质量问题
ORD00000195,PRD000155,1,26.78,26.78,True,不喜欢
ORD00000196,PRD000097,2,74.34,148.68,False,尺寸不合适
ORD00000196,PRD000078,2,2165.45,4330.9,False,不喜欢
ORD00000197,PRD000114,1,16.28,16.28,False,其他
ORD00000197,PRD000185,3,427.11,1281.33,False,质量问题
ORD00000197,PRD000170,3,3470.53,10411.59,False,尺寸不合适
ORD00000198,PRD000111,2,274.96,549.92,False,尺寸不合适
ORD00000198,PRD000033,1,3049.9,3049.9,True,尺寸不合适
ORD00000198,PRD000030,3,87.8,263.4,True,质量问题
ORD00000198,PRD000072,2,153.44,306.88,True,质量问题
ORD00000198,PRD000149,4,18.73,74.92,False,质量问题
ORD00000199,PRD000068,3,864.38,2593.14,True,质量问题
ORD00000199,PRD000064,5,144.21,721.0500000000001,False,不喜欢
ORD00000200,PRD000139,1,467.89,467.89,True,不喜欢
ORD00000200,PRD000054,3,135.25,405.75,False,尺寸不合适
ORD00000200,PRD000145,3,54.19,162.57,True,不喜欢
ORD00000200,PRD000075,4,2153.56,8614.24,True,质量问题
ORD00000200,PRD000062,2,156.35,312.7,True,质量问题
ORD00000201,PRD000137,5,66.82,334.09999999999997,False,尺寸不合适
ORD00000202,PRD000131,5,212.0,1060.0,False,尺寸不合适
ORD00000202,PRD000160,4,4855.63,19422.52,False,不喜欢
ORD00000202,PRD000045,5,54.02,270.1,True,质量问题
ORD00000202,PRD000114,2,16.28,32.56,False,尺寸不合适
ORD00000203,PRD000003,1,194.89,194.89,False,不喜欢
ORD00000203,PRD000083,1,99.78,99.78,True,尺寸不合适
ORD00000203,PRD000114,3,16.28,48.84,False,尺寸不合适
ORD00000204,PRD000095,1,190.45,190.45,False,尺寸不合适
ORD00000205,PRD000057,1,232.45,232.45,False,质量问题
ORD00000205,PRD000185,4,427.11,1708.44,False,不喜欢
ORD00000205,PRD000118,5,3902.48,19512.4,False,不喜欢
ORD00000206,PRD000113,4,80.97,323.88,False,尺寸不合适
ORD00000206,PRD000057,2,232.45,464.9,False,尺寸不合适
ORD00000206,PRD000021,3,53.83,161.49,False,尺寸不合适
ORD00000206,PRD000158,2,286.26,572.52,False,尺寸不合适
ORD00000206,PRD000169,4,150.15,600.6,False,不喜欢
ORD00000207,PRD000008,4,29.07,116.28,True,质量问题
ORD00000207,PRD000126,2,115.7,231.4,False,其他
ORD00000208,PRD000179,4,92.1,368.4,False,质量问题
ORD00000208,PRD000143,2,55.16,110.32,False,不喜欢
ORD00000209,PRD000075,1,2153.56,2153.56,True,不喜欢
ORD00000210,PRD000128,1,81.32,81.32,False,质量问题
ORD00000210,PRD000120,1,59.83,59.83,True,质量问题
ORD00000211,PRD000059,2,483.38,966.76,False,质量问题
ORD00000211,PRD000107,4,66.62,266.48,False,尺寸不合适
ORD00000211,PRD000016,4,33.17,132.68,False,不喜欢
ORD00000212,PRD000181,5,117.31,586.55,False,不喜欢
ORD00000212,PRD000063,1,166.02,166.02,False,不喜欢
ORD00000213,PRD000066,1,1170.97,1170.97,True,质量问题
ORD00000214,PRD000168,5,111.88,559.4,False,尺寸不合适
ORD00000214,PRD000093,5,91.32,456.59999999999997,False,不喜欢
ORD00000214,PRD000140,5,175.78,878.9,False,不喜欢
ORD00000215,PRD000168,3,111.88,335.64,False,质量问题
ORD00000216,PRD000043,1,145.82,145.82,False,不喜欢
ORD00000217,PRD000199,2,179.9,359.8,False,不喜欢
ORD00000217,PRD000077,5,76.19,380.95,False,质量问题
ORD00000218,PRD000010,3,236.62,709.86,True,质量问题
ORD00000219,PRD000035,3,311.41,934.23,False,质量问题
ORD00000219,PRD000047,3,1342.8,4028.3999999999996,False,质量问题
ORD00000219,PRD000165,1,133.14,133.14,False,质量问题
ORD00000219,PRD000140,1,175.78,175.78,False,尺寸不合适
ORD00000220,PRD000120,1,59.83,59.83,True,尺寸不合适
ORD00000220,PRD000168,1,111.88,111.88,True,质量问题
ORD00000221,PRD000003,5,194.89,974.4499999999999,False,尺寸不合适
ORD00000221,PRD000122,4,114.65,458.6,True,尺寸不合适
ORD00000221,PRD000182,3,64.72,194.16,True,质量问题
ORD00000221,PRD000040,3,11.49,34.47,True,尺寸不合适
ORD00000221,PRD000024,4,85.85,343.4,True,尺寸不合适
ORD00000222,PRD000139,4,467.89,1871.56,False,不喜欢
ORD00000222,PRD000153,2,105.85,211.7,False,尺寸不合适
ORD00000223,PRD000082,1,83.92,83.92,False,质量问题
ORD00000223,PRD000044,4,44.1,176.4,False,质量问题
ORD00000223,PRD000179,4,92.1,368.4,False,尺寸不合适
ORD00000224,PRD000109,5,920.07,4600.35,True,质量问题
ORD00000224,PRD000023,1,58.3,58.3,False,质量问题
ORD00000224,PRD000040,4,11.49,45.96,False,质量问题
ORD00000225,PRD000142,4,201.28,805.12,False,质量问题
ORD00000225,PRD000071,3,2676.1,8028.299999999999,False,尺寸不合适
ORD00000225,PRD000182,1,64.72,64.72,False,尺寸不合适
ORD00000226,PRD000174,2,72.1,144.2,True,质量问题
ORD00000227,PRD000198,3,2366.1,7098.299999999999,True,不喜欢
ORD00000227,PRD000003,2,194.89,389.78,False,尺寸不合适
ORD00000228,PRD000094,1,10.95,10.95,False,尺寸不合适
ORD00000228,PRD000172,5,56.68,283.4,False,质量问题
ORD00000228,PRD000149,2,18.73,37.46,False,尺寸不合适
ORD00000228,PRD000080,1,2304.29,2304.29,False,不喜欢
ORD00000229,PRD000079,5,42.88,214.4,False,质量问题
ORD00000229,PRD000160,1,4855.63,4855.63,False,尺寸不合适
ORD00000229,PRD000145,1,54.19,54.19,False,不喜欢
ORD00000229,PRD000069,1,119.35,119.35,False,质量问题
ORD00000229,PRD000061,5,415.92,2079.6,False,尺寸不合适
ORD00000230,PRD000192,5,108.65,543.25,False,尺寸不合适
ORD00000230,PRD000199,5,179.9,899.5,True,不喜欢
ORD00000231,PRD000047,5,1342.8,6714.0,False,尺寸不合适
ORD00000231,PRD000024,1,85.85,85.85,False,不喜欢
ORD00000231,PRD000075,2,2153.56,4307.12,False,质量问题
ORD00000231,PRD000058,2,56.98,113.96,False,不喜欢
ORD00000231,PRD000150,4,91.04,364.16,False,尺寸不合适
ORD00000232,PRD000150,4,91.04,364.16,False,不喜欢
ORD00000232,PRD000055,3,65.12,195.36,False,不喜欢
ORD00000232,PRD000185,1,427.11,427.11,False,尺寸不合适
ORD00000232,PRD000175,2,40.04,80.08,False,尺寸不合适
ORD00000232,PRD000018,3,115.8,347.4,False,质量问题
ORD00000233,PRD000023,4,58.3,233.2,False,尺寸不合适
ORD00000233,PRD000088,4,94.31,377.24,False,尺寸不合适
ORD00000233,PRD000085,4,206.31,825.24,True,不喜欢
ORD00000233,PRD000006,1,44.65,44.65,True,尺寸不合适
ORD00000234,PRD000157,2,93.78,187.56,True,尺寸不合适
ORD00000234,PRD000124,2,76.91,153.82,True,不喜欢
ORD00000235,PRD000075,1,2153.56,2153.56,False,尺寸不合适
ORD00000235,PRD000136,4,75.12,300.48,True,不喜欢
ORD00000235,PRD000167,2,130.0,260.0,False,不喜欢
ORD00000235,PRD000057,5,232.45,1162.25,False,尺寸不合适
ORD00000236,PRD000025,1,45.71,45.71,False,尺寸不合适
ORD00000237,PRD000118,1,3902.48,3902.48,True,不喜欢
ORD00000237,PRD000144,4,45.58,182.32,False,尺寸不合适
ORD00000237,PRD000054,4,135.25,541.0,True,尺寸不合适
ORD00000238,PRD000135,2,1324.3,2648.6,False,尺寸不合适
ORD00000238,PRD000047,3,1342.8,4028.3999999999996,False,质量问题
ORD00000239,PRD000052,4,52.45,209.8,False,不喜欢
ORD00000239,PRD000169,1,150.15,150.15,True,尺寸不合适
ORD00000239,PRD000016,1,33.17,33.17,True,尺寸不合适
ORD00000239,PRD000030,5,87.8,439.0,True,不喜欢
ORD00000240,PRD000067,1,50.53,50.53,False,不喜欢
ORD00000240,PRD000108,3,135.38,406.14,False,尺寸不合适
ORD00000240,PRD000014,3,137.73,413.18999999999994,True,尺寸不合适
ORD00000240,PRD000033,4,3049.9,12199.6,True,尺寸不合适
ORD00000240,PRD000001,2,22.36,44.72,True,尺寸不合适
ORD00000241,PRD000078,5,2165.45,10827.25,True,不喜欢
ORD00000242,PRD000163,2,13.29,26.58,False,尺寸不合适
ORD00000242,PRD000101,1,6.0,6.0,True,质量问题
ORD00000242,PRD000072,1,153.44,153.44,False,尺寸不合适
ORD00000242,PRD000092,1,25.93,25.93,True,尺寸不合适
ORD00000242,PRD000126,3,115.7,347.1,False,质量问题
ORD00000243,PRD000003,3,194.89,584.67,True,尺寸不合适
ORD00000244,PRD000010,1,236.62,236.62,False,尺寸不合适
ORD00000244,PRD000190,2,49.42,98.84,True,尺寸不合适
ORD00000245,PRD000001,2,22.36,44.72,False,质量问题
ORD00000245,PRD000002,2,250.5,501.0,True,质量问题
ORD00000245,PRD000005,4,386.1,1544.4,False,尺寸不合适
ORD00000245,PRD000125,3,68.29,204.87,False,尺寸不合适
ORD00000245,PRD000111,2,274.96,549.92,False,不喜欢
ORD00000246,PRD000130,3,323.79,971.3700000000001,False,质量问题
ORD00000246,PRD000018,2,115.8,231.6,False,尺寸不合适
ORD00000246,PRD000057,2,232.45,464.9,False,质量问题
ORD00000246,PRD000048,5,233.84,1169.2,False,质量问题
ORD00000247,PRD000058,2,56.98,113.96,False,尺寸不合适
ORD00000248,PRD000046,1,35.95,35.95,True,质量问题
ORD00000249,PRD000081,1,23.57,23.57,False,不喜欢
ORD00000249,PRD000012,1,4791.22,4791.22,False,尺寸不合适
ORD00000250,PRD000199,5,179.9,899.5,False,质量问题
ORD00000250,PRD000169,4,150.15,600.6,False,不喜欢
ORD00000250,PRD000180,3,1616.64,4849.92,False,质量问题
ORD00000250,PRD000187,4,32.11,128.44,False,尺寸不合适
ORD00000250,PRD000096,4,81.71,326.84,False,尺寸不合适
ORD00000251,PRD000169,5,150.15,750.75,True,质量问题
ORD00000251,PRD000043,5,145.82,729.0999999999999,False,不喜欢
ORD00000251,PRD000091,1,26.02,26.02,False,尺寸不合适
ORD00000252,PRD000189,4,23.62,94.48,False,质量问题
ORD00000252,PRD000183,1,64.11,64.11,True,不喜欢
ORD00000253,PRD000045,2,54.02,108.04,False,质量问题
ORD00000254,PRD000078,5,2165.45,10827.25,False,尺寸不合适
ORD00000254,PRD000084,3,94.31,282.93,True,不喜欢
ORD00000255,PRD000002,5,250.5,1252.5,False,不喜欢
ORD00000255,PRD000070,2,176.38,352.76,True,尺寸不合适
ORD00000255,PRD000152,3,3967.02,11901.06,False,质量问题
ORD00000255,PRD000170,5,3470.53,17352.65,True,尺寸不合适
